@relation testSet

@attribute powerPS numeric
@attribute kilometer numeric
@attribute monthOfRegistration numeric
@attribute yearOfRegistration numeric
@attribute price numeric

@data
0.326531,1,0.083333,0.909091,6800
0.428571,0.655172,0.5,0.272727,18700
0.459184,0.827586,0.166667,0.893939,24500
0.216327,1,0.25,0.772727,3900
0.216327,0.827586,0.75,0.742424,2299
0.220408,1,0.5,0.757576,1600
0.285714,1,0.916667,0.909091,9800
0.132653,1,0.833333,0.818182,3350
0.112245,1,0.916667,0.727273,250
0.193878,1,0.416667,0.848485,4400
0.285714,0,0,0.681818,1099
0.102041,0.827586,0.333333,0.681818,1299
0.234694,1,0.833333,0.742424,750
0.142857,1,0.416667,0.757576,350
0.163265,0.37931,0.166667,0.939394,7990
0.216327,1,0.416667,0.80303,1200
0.183673,1,0.916667,0.833333,2950
0.185714,1,0.75,0.742424,850
0.285714,1,0.916667,0.878788,10950
0.228571,1,0.833333,0.651515,699
0.644898,1,0.75,0.666667,3999
0.340816,0.827586,0.75,0.878788,11899
0.120408,0.517241,0.75,0.924242,6890
0.234694,1,0.916667,0.69697,1200
0.42449,1,0.5,0.818182,6999
0.340816,0.37931,0.5,0.939394,31800
0.285714,0.827586,0,0.878788,10250
0.306122,0.172414,1,0.954545,21700
0.271429,1,0.666667,0.939394,13999
0.091837,1,0.583333,0.69697,500
0.089796,0.655172,0.5,0.787879,2500
0.340816,0.827586,0.25,0.878788,14300
0.27551,1,0.25,0.848485,4000
0.234694,0.103448,0.333333,0.757576,1000
0.244898,1,0.5,0.69697,150
0.326531,0.655172,0.083333,0.924242,16900
0.246939,0.827586,0.5,0.863636,2100
0.216327,1,0.833333,0.681818,799
0.193878,1,0.25,0.863636,4800
0.185714,1,0.666667,0.833333,3450
0.312245,1,0.5,0.863636,10900
0.081633,1,0.333333,0.712121,690
0.216327,1,0.583333,0.742424,2650
0.25102,1,0.083333,0.621212,2500
0.334694,1,0.666667,0.712121,1800
0.242857,1,1,0.757576,3000
0.120408,0.827586,0.25,0.863636,3950
0.071429,1,0.25,0.727273,250
0.326531,1,0.583333,0.787879,3333
0.132653,1,0.333333,0.651515,795
0.265306,0.37931,0.833333,0.878788,7200
0.271429,1,0.166667,0.80303,3299
0.45102,1,0,0.80303,8900
0.265306,1,0,0.772727,850
0.163265,1,0.5,0.712121,2000
0.265306,1,0.25,0.863636,9250
0.071429,1,0.333333,0.69697,250
0.142857,1,0.333333,0.878788,3499
0.187755,1,1,0.742424,1200
0.102041,1,0.666667,0.772727,1290
0.271429,0.310345,0.5,0.939394,17000
0.355102,0.034483,0.333333,0.954545,21900
0.173469,0.827586,0.75,0.818182,2500
0.032653,0.448276,0,0.454545,400
0.334694,1,0.583333,1,4499
0.081633,1,0.5,0.742424,1250
0.132653,1,0,0.727273,1300
0.367347,1,0.833333,0.909091,10450
0.340816,1,0,0.848485,9200
0.202041,0.586207,0.166667,0.833333,3750
0.326531,0.827586,0.333333,0.878788,9900
0.312245,1,0.25,0.848485,11490
0.265306,0.827586,0.583333,0.893939,5599
0.355102,0.172414,0.416667,0.863636,13200
0.071429,1,0.5,0.712121,550
0.097959,1,0.833333,0.727273,500
0.187755,0.310345,0.25,0.924242,7390
0.234694,1,0.583333,0.772727,1690
0.159184,0.655172,0.75,0.818182,2799
0.193878,0.827586,0.833333,0.863636,4699
0.618367,0.827586,0.5,0.878788,17000
0.479592,0.827586,0.5,0.909091,18600
0.285714,1,0.666667,0.818182,4999
0.173469,0.37931,0,0.893939,4000
0.340816,0.37931,0.333333,0.954545,30999
0.132653,1,0.583333,0.742424,1500
0.163265,1,0.916667,0.848485,3550
0.185714,0.517241,0.166667,0.893939,5700
0.267347,0.37931,0.583333,0.924242,16700
0.132653,1,0.5,0.651515,799
0.132653,1,0.166667,0.757576,1269
0.214286,0.586207,0.083333,0.69697,1600
0.234694,0.655172,0.416667,0.833333,3690
0.257143,1,0.083333,0.772727,2300
0.371429,0.586207,1,0.666667,7700
0.459184,1,0.916667,0.863636,8390
0.155102,0.655172,0.833333,0.893939,6950
0.226531,1,0.25,0.712121,550
0.185714,1,0.666667,0.757576,1400
0.22449,0.241379,0.916667,0.878788,6900
0.867347,1,0.5,0.878788,25900
0.193878,1,0.25,0.757576,1300
0.540816,1,0.75,0.818182,7000
0.132653,1,0.916667,1,1450
0.132653,1,0,0.742424,1399
0.246939,1,0.416667,0.742424,850
0.155102,1,0,0.681818,1300
0.132653,1,0.75,0.772727,890
0.071429,1,0,0.757576,350
0.089796,0.310345,0.25,0.863636,3600
0.265306,1,0.916667,0.863636,6200
0.285714,0.448276,0.333333,0.909091,15260
0.395918,1,0.5,0.757576,3999
0.202041,1,0.166667,0.818182,3650
0.326531,0,0.75,0.772727,1250
0.22449,1,0.916667,0.80303,1999
0.216327,1,0.333333,1,1650
0.146939,0.827586,0.416667,0.893939,5890
0.326531,1,0.666667,0.727273,1500
0.271429,1,0.75,0.772727,3500
0.132653,1,0.583333,0.742424,2390
0.265306,1,0.666667,0.848485,6999
0.257143,0.172414,0.5,0.909091,21000
0.132653,0.310345,0.25,0.939394,5500
0.163265,1,0.25,0.742424,760
0.285714,1,0.583333,0.69697,2850
0.153061,0.310345,0.666667,0.878788,6000
0.187755,1,0.333333,1,5000
0.295918,1,0.25,0.772727,1350
0.132653,1,0.166667,0.712121,650
0.116327,0.448276,0.166667,0.909091,3999
0.228571,0.655172,0.916667,0.893939,11500
0.285714,0.655172,0.75,0.833333,10400
0.120408,0.241379,0.833333,0.954545,5700
0.193878,0.586207,0.5,0.909091,9450
0.204082,0.172414,0.083333,0.984848,21900
0.183673,1,0.25,1,3799
0.285714,0.37931,0.333333,0.848485,8900
0.216327,0.827586,0.25,0.878788,6450
0.091837,1,0.166667,0.787879,550
0.395918,0.448276,0.583333,0.924242,27500
0.163265,0.827586,0.833333,0.818182,3400
0.132653,1,1,0.80303,2390
0.081633,1,0.333333,0.727273,500
0.265306,0.103448,0.5,0.878788,6500
0.220408,1,0.5,0.772727,2900
0.185714,1,0.166667,0.69697,1500
0.285714,0.827586,0.333333,0.69697,2888
0.089796,1,0.75,0.757576,800
0.312245,1,0.5,0.848485,5150
0.246939,1,0.166667,0.818182,5999
0.189796,1,0.333333,0.787879,5900
0.246939,1,0.666667,0.848485,7900
0.189796,0.517241,0.75,0.878788,11500
0.246939,1,0.916667,0.848485,8700
0.259184,1,0.583333,0.848485,2800
0.228571,0.448276,0.25,0.924242,10200
0.102041,1,0.833333,0.787879,999
0.204082,1,0.5,0.924242,6300
0.142857,0.517241,0.333333,0.909091,6900
0.110204,1,1,0.772727,1749
0.285714,1,0.666667,0.712121,3900
0.132653,0.586207,0.333333,0.818182,2000
0.128571,0.37931,0.25,0.909091,5700
0.228571,0.655172,0.416667,0.893939,8290
0.27551,0.827586,0.5,0.909091,9190
0.340816,0.827586,0.083333,0.878788,12950
0.908163,0.034483,0.166667,0.984848,108900
0.089796,0.827586,0.833333,0.818182,2900
0.287755,1,0.416667,0.772727,4500
0.185714,1,0,1,800
0.12449,0.827586,0.416667,0.909091,4100
0.102041,0.655172,0.416667,0.757576,1200
0.193878,0.448276,0.666667,0.909091,11500
0.185714,1,0.083333,0.742424,1250
0.257143,1,0.166667,0.893939,10950
0.097959,0.827586,0.75,0.742424,1200
0.534694,1,0.25,0.833333,12600
0.279592,1,0.916667,0.772727,1350
0.312245,1,1,0.848485,7999
0.102041,1,0.083333,0.681818,1000
0.326531,1,0.916667,0.787879,3950
0.246939,1,0.25,0.878788,8200
0.216327,0.310345,0.333333,0.969697,13850
0.453061,1,0.916667,0.848485,17950
0.204082,1,0.833333,0.681818,1390
0.326531,0.827586,0.916667,0.848485,10499
0.265306,1,0.333333,0.893939,4800
0.234694,1,0.666667,0.712121,1600
0.189796,0.655172,0.333333,0.893939,6800
0.193878,1,0.583333,0.924242,5900
0.185714,1,0.25,0.80303,1900
0.165306,1,0,1,2800
0.193878,0.827586,0.416667,0.848485,4999
0.173469,0.655172,0.25,0.818182,3990
0.234694,0.655172,0.416667,0.757576,3500
0.204082,1,0.166667,0.893939,8700
0.44898,0.448276,0.166667,0.878788,16300
0.246939,1,0,0.80303,3000
0.312245,1,0.5,0.787879,3990
0.216327,1,0.083333,0.818182,4500
0.622449,0.310345,0.333333,0.924242,46490
0.216327,0,0.333333,0.818182,2750
0.226531,1,0.666667,0.80303,1250
0.163265,1,1,0.818182,3990
0.163265,1,1,0.757576,2350
0.257143,1,0.916667,0.727273,1800
0.173469,0.517241,0.583333,0.909091,5999
0.355102,0.586207,0.333333,0.954545,22000
0.246939,1,0.833333,0.833333,6500
0.132653,1,0.583333,0.833333,1950
0.069388,0.517241,0.916667,0.863636,1900
0.185714,1,0.666667,0.727273,2744
0.097959,0.586207,0.833333,0.727273,850
0.163265,0.517241,0.916667,0.818182,5900
0.102041,1,0.25,0.787879,999
0.467347,1,0.25,0.893939,15990
0.326531,1,0.583333,0.772727,6100
0.420408,1,0.083333,0.727273,2999
0.340816,1,0.916667,0.80303,3700
0.312245,0.172414,0.833333,0.954545,20900
0.187755,0.827586,0.333333,0.909091,11500
0.395918,0.241379,0.333333,0.560606,22000
0.265306,1,0.166667,0.848485,5199
0.132653,0.655172,0.333333,0.893939,3300
0.102041,1,0.25,0.712121,750
0.016327,0.172414,0.583333,0.30303,9990
0.193878,0.103448,0.5,0.954545,13900
0.271429,0.827586,0.25,0.893939,17200
0.163265,1,0.416667,0.818182,1800
0.277551,1,0.75,0.833333,5900
0.102041,0.586207,0.166667,0.80303,400
0.216327,1,0.166667,0.787879,1890
0.271429,0.517241,0.833333,0.924242,19990
0.193878,0.172414,0.333333,0.969697,15990
0.163265,1,0.416667,0.80303,1100
0.071429,1,0.083333,0.666667,599
0.312245,1,0.166667,0.80303,7190
0.340816,1,0.166667,0.833333,7490
0.216327,1,1,0.787879,1990
0.120408,0.827586,0.833333,0.818182,2950
0.355102,0.448276,0.666667,0.893939,15650
0.216327,1,1,1,700
0.520408,0.448276,0.25,0.969697,43790
0.163265,1,0,0.712121,250
0.132653,1,0.916667,0.727273,650
0.42449,1,0.666667,0.757576,9200
0.120408,1,0.666667,0.848485,900
0.244898,1,0.166667,0.818182,2790
0.185714,1,0,0.681818,1100
0.155102,0.448276,0.083333,0.939394,11800
0.395918,1,0.083333,0.833333,3900
0.355102,1,1,0.742424,2150
0.265306,1,0.166667,0.878788,4900
0.185714,1,1,0.742424,550
0.285714,0.37931,0.583333,0.924242,16000
0.15102,1,0.916667,0.772727,900
0.257143,1,0.416667,0.924242,8800
0.373469,1,0.583333,0.757576,3700
0.3,1,0.333333,0.69697,1900
0.216327,1,0.666667,0.80303,3100
0.220408,1,0.416667,0.727273,2300
0.102041,1,0.166667,0.757576,750
0.089796,1,0.583333,0.80303,1690
0.132653,1,0.25,1,100
0.265306,0.310345,0.333333,0.924242,11500
0.034694,1,0.333333,0.606061,8800
0.228571,0.655172,0.833333,0.893939,9000
0.204082,1,0.166667,0.833333,3800
0.22449,0,0.5,0.848485,2900
0.097959,1,0.75,0.757576,400
0.142857,0.827586,0.083333,0.878788,3950
0.132653,1,0.666667,0.727273,899
0.216327,0.827586,0,0.787879,800
0.102041,1,0.166667,0.772727,1199
0.265306,1,1,0.848485,5999
0.110204,1,0.916667,0.80303,3600
0.155102,0.448276,0.25,0.893939,5700
0.187755,1,0.25,0.878788,5700
0.193878,0.310345,0.25,0.924242,10200
0.312245,1,0.25,0.772727,2990
0.185714,1,0.333333,0.833333,2499
0.271429,0.586207,0.583333,0.863636,5000
0.326531,1,0.5,0.939394,14500
0.257143,1,0.25,0.80303,1990
0.132653,0.103448,0.916667,0.727273,4750
0.326531,1,0.333333,0.772727,4500
0.091837,1,0.25,0.712121,300
0.246939,1,0.916667,0.833333,6500
0.132653,0.517241,1,0.712121,1100
0.132653,1,1,0.757576,1599
0.287755,1,0.5,0.69697,300
0.189796,0.827586,0.166667,0.787879,1999
0.246939,1,0.083333,0.787879,1950
0.312245,1,0.25,0.787879,4400
0.157143,1,0.333333,0.878788,5800
0.326531,0.827586,1,0.681818,3400
0.120408,1,0.5,0.772727,2150
0.326531,1,0.333333,0.69697,2800
0.155102,0.655172,0.5,0.893939,5950
0.214286,0.241379,0.25,1,13300
0.132653,0.827586,0.833333,0.727273,1650
0.089796,0.448276,0.166667,0.651515,750
0.265306,1,0.166667,0.863636,6999
0.102041,1,0.5,0.681818,750
0.242857,1,0.416667,0.590909,1500
0.373469,1,0.916667,0.727273,2500
0.091837,0.827586,0.416667,0.848485,1990
0.228571,0.448276,0.166667,0.954545,37500
0.234694,1,0.75,0.69697,1150
0.35102,0.103448,0.166667,0.984848,18990
0.859184,0.034483,0.583333,0.984848,72900
0.193878,1,0.416667,0.818182,3999
0.142857,1,0.333333,0.833333,350
0.216327,1,0.416667,0.80303,3790
0.344898,1,0.916667,0.818182,3500
0.387755,1,0.5,0.863636,9800
0.097959,1,0.5,0.772727,899
0.146939,0.103448,0.333333,0.909091,7200
0.120408,0.827586,0.916667,0.893939,4900
0.285714,1,0.833333,0.712121,1750
0.185714,1,0.25,0.727273,3900
0.387755,1,0.083333,0.833333,5450
0.204082,1,0.25,0.666667,650
0.179592,1,0.833333,0.80303,3500
0.22449,1,0.583333,0.863636,6499
0.155102,0.37931,0.333333,0.878788,4298
0.089796,1,0.5,0.742424,1080
0.632653,0.310345,0.083333,0.954545,25500
0.132653,1,0.166667,0.80303,2500
0.132653,1,0,0.69697,300
0.212245,0.586207,0.083333,0.909091,8400
0.132653,1,0.666667,0.560606,4500
0.102041,0.586207,0.833333,0.848485,2200
0.271429,1,0.416667,0.909091,13500
0.132653,1,0.416667,0.787879,650
0.285714,0,0.833333,0.772727,1800
0.2,0.241379,0.666667,0.848485,4999
0.265306,0.655172,0.583333,0.878788,6000
0.257143,1,0.833333,0.727273,999
0.106122,1,0.583333,0.666667,344
0.159184,1,0.833333,0.681818,599
0.163265,1,0.833333,0.757576,999
0.132653,1,0.916667,0.742424,550
0.118367,0.827586,0.166667,0.878788,2850
0.132653,1,0.25,0.666667,1100
0.185714,1,0.166667,0.712121,750
0.326531,1,1,0.848485,7200
0.234694,1,0.083333,0.651515,1200
0.071429,1,0.333333,0.666667,600
0.216327,1,0.25,0.80303,1400
0.185714,1,0.583333,0.727273,1299
0.112245,0.586207,0.5,0.878788,3700
0.202041,0.586207,0.833333,0.878788,7000
0.216327,1,0.833333,0.818182,4590
0.589796,0.827586,0.25,0.924242,31000
0.163265,1,0.583333,0.893939,4155
0.367347,1,0.916667,0.909091,13150
0.216327,1,0.75,0.833333,5000
0.534694,1,0.666667,0.833333,8000
0.132653,1,1,0.681818,500
0.091837,1,0.833333,0.772727,600
0.102041,1,0.416667,0.712121,350
0.246939,1,0.416667,0.772727,1390
0.285714,1,0.5,0.863636,12990
0.228571,0.034483,0.916667,0.954545,23000
0.132653,1,0.5,0.878788,2400
0.097959,0.827586,0.25,0.757576,750
0.142857,0.448276,0.416667,1,7900
0.089796,1,0.166667,0.818182,1950
0.257143,1,0.166667,0.712121,650
0.089796,1,1,0.606061,500
0.102041,1,0.666667,0.772727,1150
0.136735,1,0.833333,0.666667,4500
0.220408,1,0.333333,0.757576,3600
0.193878,1,0.083333,0.939394,7390
0.467347,1,0.416667,0.924242,20950
0.146939,0.172414,0.916667,0.909091,6700
0.132653,0.827586,0.666667,0.727273,999
0.185714,1,0.25,0.727273,1100
0.234694,0.517241,0.75,0.893939,8200
0.185714,1,1,0.742424,1799
0.242857,1,0.166667,0.787879,3500
0.185714,1,0.25,0.69697,1500
0.534694,0.827586,1,0.878788,20870
0.326531,0.034483,0.333333,1,44200
0.142857,0.827586,0.166667,0.833333,3950
0.14898,1,0.166667,0.787879,2049
0.089796,1,0.333333,0.712121,500
0.263265,0.827586,0.583333,0.787879,1650
0.242857,1,0.833333,0.833333,5500
0.193878,0.448276,1,0.80303,6500
0.185714,1,0.416667,0.818182,4490
0.285714,0.827586,0.416667,0.712121,4400
0.132653,1,0.833333,0.80303,500
0.185714,1,0.583333,0.757576,1699
0.132653,0.827586,0.25,0.712121,500
0.495918,0.655172,0.416667,0.848485,16750
0.102041,0.827586,0.666667,0.742424,1500
0.102041,1,0.083333,0.69697,1000
0.132653,0.37931,0.083333,0.939394,6290
0.340816,1,0.916667,0.818182,9300
0.220408,1,0.833333,0.742424,3900
0.146939,0.310345,1,0.757576,3900
0.279592,1,0.25,0.863636,4000
0.340816,1,0.25,0.878788,11900
0.15102,0.517241,1,0.863636,4990
0.265306,1,0.416667,0.848485,7690
0.110204,1,0.75,0.80303,1799
0.112245,0.448276,0.916667,0.636364,390
0.132653,1,0.916667,0.757576,2999
0.436735,1,0.166667,0.833333,7200
0.132653,1,0.666667,0.757576,700
0.336735,1,0.333333,0.727273,300
0.306122,1,1,0.893939,8400
0.257143,0.241379,0.5,0.984848,21400
0.15102,1,0.416667,0.848485,5500
0.371429,1,0.666667,0.666667,1200
0.285714,1,0.916667,0.833333,3950
0.285714,1,0.75,0.878788,6100
0.326531,1,0.416667,0.863636,5500
0.367347,1,0.166667,0.681818,1450
0.526531,0,0.583333,0.878788,15400
0.24898,1,0.833333,0.742424,1800
0.183673,0.655172,0.916667,0.833333,2500
0.257143,1,0.75,0.742424,3900
0.216327,0.827586,0.166667,0.818182,2700
0.089796,0.172414,0.333333,0.954545,10000
0.285714,0.655172,0.083333,0.893939,11490
0.134694,0.655172,0.166667,0.80303,599
0.271429,0.241379,0.5,0.939394,24500
0.265306,1,0.333333,0.818182,4600
0.206122,0.827586,0.583333,0.924242,6000
0.181633,0.241379,0.5,0.954545,10990
0.410204,1,0.75,0.757576,1500
0.091837,0.241379,0,0.818182,1599
0.373469,1,0.833333,0.757576,4100
0.22449,1,0,0.80303,800
0.387755,1,0.333333,0.924242,25999
0.071429,0.827586,0,1,300
0.220408,1,0.5,0.727273,2999
0.395918,1,1,0.772727,1000
0.265306,0.827586,0.666667,0.924242,11990
0.265306,1,0.333333,0.833333,5799
0.340816,1,0.666667,0.833333,7750
0.102041,1,0.25,0.69697,500
0.436735,1,1,0.833333,8950
0.312245,1,0.5,0.833333,8900
0.263265,1,1,0.69697,1000
0.216327,1,0.583333,0.742424,1499
0.2,1,0.166667,0.833333,500
0.257143,1,0.333333,0.818182,1400
0.285714,1,0,0.636364,600
0.132653,1,0.833333,0.681818,150
0.326531,0.37931,0.833333,0.909091,30850
0.142857,1,0.416667,0.863636,4150
0.604082,0.827586,0.583333,0.833333,13500
0.142857,1,0.583333,0.787879,700
0.089796,1,0.75,0.727273,500
0.728571,1,0.916667,0.833333,17990
0.228571,0.172414,0.333333,0.939394,15450
0.336735,1,0.5,0.772727,350
0.187755,0.827586,0.916667,0.863636,142
0.346939,0.586207,1,0.909091,12999
0.132653,1,0,1,1100
0.142857,1,0.916667,0.893939,6890
0.187755,1,0.25,0.833333,4999
0.228571,1,0.916667,0.742424,1700
0.159184,1,0.25,1,100
0.132653,1,0.666667,0.772727,2490
0.102041,1,1,0.666667,150
0.163265,0.37931,0.916667,0.681818,300
0.285714,1,0.833333,0.787879,2000
0.787755,0.172414,0.083333,0.939394,27500
0.193878,1,1,0.848485,4777
0.257143,0.655172,0.333333,0.878788,8750
0.244898,0.827586,0.666667,0.681818,3250
0.163265,1,0.5,0.787879,5500
0.214286,1,0.083333,0.80303,2000
0.428571,1,1,0.681818,1200
0.312245,1,0.916667,0.833333,6990
0.187755,1,0.5,0.712121,800
0.185714,1,0.5,0.742424,2200
0.071429,1,0.833333,0.681818,650
0.132653,1,0.666667,0.666667,950
0.204082,0.517241,0.583333,0.893939,9999
0.604082,1,0.666667,0.80303,14500
0.189796,0.827586,1,0.80303,4450
0.163265,0.655172,0.583333,0.833333,4999
0.340816,1,0.416667,0.818182,9999
0.159184,1,0.666667,0.712121,350
0.132653,0.827586,0.333333,0.848485,4990
0.210204,1,0.25,0.621212,500
0.334694,1,0.416667,0.818182,14500
0.334694,1,0.583333,0.590909,6200
0.116327,0.37931,1,0.909091,4600
0.214286,1,0.583333,0.80303,4500
0.132653,1,0.166667,0.787879,4000
0.132653,1,0.75,0.69697,800
0.120408,0.172414,0.5,0.878788,3900
0.122449,0.448276,0.416667,0.863636,500
0.22449,1,0.416667,0.272727,9950
0.132653,0.827586,0.833333,0.742424,1799
0.25102,1,0.5,0.666667,1000
0.355102,0.103448,0.5,0.924242,20900
0.216327,1,0.333333,0.69697,1300
0.185714,1,0.25,0.757576,1250
0.132653,0.448276,0.083333,0.954545,7200
0.489796,1,0.083333,0.621212,36000
0.204082,1,0.333333,0.772727,3500
0.118367,1,0.083333,0.772727,1400
0.271429,0.517241,1,0.909091,19999
0.120408,1,0.833333,0.818182,1750
0.285714,0.310345,0.916667,0.939394,20800
0.173469,0.103448,0,0.757576,1500
0.102041,1,0.75,0.484848,550
0.187755,1,0.083333,0.742424,1399
0.257143,1,0.25,0.469697,2750
0.42449,1,0.083333,0.863636,8950
0.142857,1,0.416667,0.848485,3200
0.132653,1,0.416667,0.727273,1100
0.265306,0.37931,0.75,0.954545,15100
0.132653,1,0.083333,0.636364,660
0.216327,1,0.75,0.772727,2400
0.493878,1,1,0.742424,11500
0.22449,0.586207,0,0.863636,7500
0.381633,1,0.5,0.878788,12900
0.081633,0.586207,0.25,0.621212,400
0.387755,0.827586,0.833333,0.848485,11880
0.102041,0.655172,0.25,0.848485,3100
0.459184,0.655172,0.583333,0.848485,13999
0.112245,0.517241,0.083333,0.863636,3990
0.244898,0.827586,0.083333,1,4444
0.326531,1,0.916667,0.787879,8499
0.246939,0.827586,0,1,1100
0.153061,0.517241,0.833333,0.621212,1000
0.132653,0.827586,0.25,0.712121,300
0.112245,0.37931,0.25,0.924242,4850
0.326531,1,0.5,0.772727,3000
0.171429,0.448276,0.75,0.833333,2850
0.312245,1,0.666667,0.787879,2700
0.193878,0.586207,0.666667,0.893939,3850
0.132653,0.827586,0.666667,0.878788,5900
0.097959,1,0,0.772727,1099
0.102041,1,0.083333,0.742424,999
0.132653,1,0.666667,0.727273,1750
0.45102,1,0.083333,0.80303,6500
0.181633,0.103448,0.75,0.954545,11000
0.285714,1,0,0.772727,1999
0.246939,1,1,0.818182,5500
0.185714,1,0.833333,0.80303,6500
0.534694,0.034483,0.583333,0.984848,55990
0.193878,1,0.416667,0.833333,6200
0.312245,1,0.333333,0.848485,5015
0.097959,1,0.333333,0.772727,1150
0.102041,0.517241,0,0.848485,2850
0.265306,1,0.916667,0.651515,1850
0.071429,0.827586,0.416667,0.712121,250
0.216327,1,0.333333,0.742424,950
0.285714,1,0.833333,0.848485,6500
0.306122,0.241379,0.5,0.893939,10999
0.173469,0.172414,0.166667,0.984848,14999
0.102041,0.241379,0.5,0.893939,5400
0.265306,1,0.25,0.863636,5700
0.102041,0.448276,0.5,0.712121,990
0.081633,1,0.75,0.772727,1550
0.102041,0.448276,0.333333,0.80303,1100
0.120408,0.827586,1,0.833333,1649
0.155102,1,0.333333,0.757576,1050
0.265306,1,0.166667,0.863636,3750
0.257143,1,0.416667,0.833333,2950
0.132653,1,0.333333,0.742424,350
0.118367,1,0.416667,0.681818,2900
0.346939,0.310345,0.5,0.878788,19500
0.197959,1,0.083333,0.560606,1450
0.326531,1,0.416667,0.409091,1800
0.279592,0.37931,0.416667,0.787879,5400
0.27551,0.517241,0.75,0.863636,8900
0.246939,1,0.833333,0.863636,9500
0.159184,1,0.333333,0.939394,5500
0.381633,0.827586,0.833333,0.939394,16399
0.265306,1,0.166667,0.848485,2999
0.173469,0.448276,0.5,0.909091,9500
0.344898,1,0.333333,0.560606,36500
0.187755,1,0.166667,0.742424,4000
0.120408,1,0.416667,0.863636,2500
0.428571,0.310345,0.583333,0.469697,29500
0.326531,0.827586,0.083333,0.924242,15990
0.257143,1,0.416667,0.833333,3500
0.436735,1,0.666667,0.833333,12555
0.326531,1,0.833333,0.848485,9500
0.163265,1,0.416667,0.742424,950
0.132653,0.827586,0.416667,0.742424,1700
0.265306,1,0.833333,0.863636,7999
0.257143,1,0.916667,0.772727,2650
0.479592,0.37931,0.583333,0.939394,32900
0.216327,0.655172,0.333333,0.848485,2499
0.306122,1,0.833333,0.818182,4350
0.071429,1,1,0.681818,1000
0.120408,0.103448,0.25,0.969697,10490
0.163265,0.827586,0.166667,0.681818,250
0.173469,1,0.166667,0.621212,6100
0.15102,0.655172,0.25,0.863636,5800
0.265306,1,0.25,0.909091,11500
0.15102,0.448276,0.75,0.893939,5450
0.285714,1,0.333333,0.757576,2750
0.202041,1,0.25,0.80303,2350
0.081633,0.827586,0.666667,0.787879,699
0.185714,0.655172,0.833333,0.893939,5400
0.102041,0.827586,0.5,0.681818,490
0.285714,1,0,0.757576,4000
0.216327,1,0.25,0.848485,4100
0.367347,1,0.916667,0.742424,1350
0.193878,0.517241,0.833333,0.939394,12990
0.097959,0.310345,0.583333,0.909091,4880
0.285714,1,0.5,0.80303,4800
0.132653,1,0.75,0.712121,1250
0.097959,1,0.5,0.772727,1850
0.257143,1,0.833333,0.80303,3999
0.220408,1,0,0.742424,3100
0.265306,1,0.916667,0.924242,9950
0.038776,0.310345,0.666667,0.318182,8900
0.381633,1,1,0.863636,12300
0.285714,1,0,0.742424,950
0.102041,0.655172,0.083333,0.712121,3000
0.185714,1,0.916667,0.818182,2400
0.27551,1,0.5,0.727273,850
0.234694,1,0.25,0.80303,2299
0.45102,0.586207,0.833333,0.909091,23900
0.118367,0.827586,1,0.621212,450
0.316327,1,0.5,0.727273,2900
0.22449,1,0.916667,0.742424,2200
0.22449,0.655172,0.583333,0.863636,5900
0.163265,0.827586,0.5,0.878788,5399
0.097959,1,1,0.727273,1450
0.326531,1,0.75,0.924242,7255
0.228571,1,0.416667,1,1199
0.102041,0.37931,0.25,0.924242,4800
0.102041,1,0,0.727273,380
0.257143,0.37931,0.333333,0.939394,18999
0.326531,1,0.5,0.909091,22500
0.326531,0.827586,0.166667,0.80303,8700
0.428571,0.034483,0.833333,0.984848,29900
0.604082,0.517241,0.666667,0.924242,30999
0.15102,0,1,0.772727,1600
0.395918,0.655172,0.5,0.924242,27500
0.257143,1,0.416667,0.681818,1400
0.297959,1,0.583333,0.712121,2950
0.163265,1,0.583333,0.621212,500
0.257143,1,0.583333,0.833333,4850
0.604082,0.586207,0.5,0.878788,12000
0.344898,1,0.666667,0.863636,10600
0.795918,0.103448,0.833333,0.787879,69990
0.285714,1,0.083333,0.681818,1299
0.265306,1,0.75,0.848485,4290
0.132653,1,0.25,0.893939,3350
0.285714,1,0.166667,0.651515,3200
0.216327,1,0.583333,0.80303,2999
0.326531,0.827586,0.583333,0.893939,19000
0.271429,0.655172,0.75,0.909091,12000
0.618367,1,0.583333,0.939394,36800
0.146939,0.586207,1,0.772727,1790
0.187755,1,0.5,0.772727,2250
0.334694,1,0.666667,0.712121,500
0.246939,1,1,0.772727,4599
0.122449,0.827586,0.75,0.80303,400
0.257143,1,0.083333,0.606061,790
0.163265,1,0,0.712121,999
0.063265,1,0.166667,0.772727,1000
0.12449,0.827586,0.5,0.893939,3750
0.193878,0.517241,0.75,0.924242,13600
0.193878,1,0.916667,0.833333,3499
0.187755,1,0.25,0.742424,2290
0.132653,1,0.25,0.742424,2175
0.312245,0.310345,1,0.924242,28900
0.265306,1,0.416667,0.848485,5800
0.185714,1,0.5,0.772727,650
0.581633,0.37931,0.916667,0.606061,49900
0.163265,1,0.833333,0.818182,3799
0.216327,1,0.416667,0.742424,2500
0.604082,1,0.833333,0.742424,8500
0.257143,1,0.75,0.742424,1790
0.340816,0.827586,0.5,0.848485,11950
0.102041,1,0.166667,0.712121,350
0.142857,0.586207,0.333333,0.878788,6600
0.326531,0.827586,0.833333,0.909091,17500
0.312245,1,0.583333,0.848485,9200
0.155102,0.310345,0.666667,0.924242,8700
